photons,time,pus,ins,ius
64, 0.000377, 0.169734, 1600001, 4243.347893
64, 0.000394, 0.162484, 1612905, 4094.862714
64, 0.000755, 0.084749, 1627937, 2155.719698
64, 0.000377, 0.169751, 1599459, 4242.349253
64, 0.000377, 0.169782, 1599558, 4243.377176
64, 0.000387, 0.165300, 1611180, 4161.374056
64, 0.000376, 0.170176, 1599559, 4253.230022
64, 0.000441, 0.144969, 1608995, 3644.597417
64, 0.000586, 0.109202, 1600067, 2730.168291
64, 0.000379, 0.168745, 1599710, 4217.865900
64, 0.000376, 0.170006, 1599756, 4249.493967
64, 0.000385, 0.166392, 1608110, 4180.872776
64, 0.000377, 0.169934, 1599624, 4247.349429
64, 0.000386, 0.165655, 1610541, 4168.649346
64, 0.000417, 0.153340, 1606539, 3849.168490
64, 0.000378, 0.169214, 1599796, 4229.813943
64, 0.000402, 0.159176, 1617504, 4022.931273
64, 0.000392, 0.163122, 1599458, 4076.672512
64, 0.000398, 0.160958, 1610674, 4050.797371
64, 0.000378, 0.169174, 1603605, 4238.887362
64, 0.000445, 0.143688, 1600257, 3592.764885
64, 0.000379, 0.168947, 1599638, 4222.730825
64, 0.000377, 0.169759, 1599675, 4243.102232
64, 0.000385, 0.166162, 1608094, 4175.056534
64, 0.000376, 0.170116, 1599458, 4251.457947
64, 0.000407, 0.157383, 1642398, 4038.839201
64, 0.000639, 0.100088, 1609144, 2516.501235
64, 0.000408, 0.156875, 1643640, 4028.845400
64, 0.000376, 0.169997, 1600102, 4250.198551
64, 0.000378, 0.169106, 1600002, 4227.653576
64, 0.000377, 0.169969, 1600118, 4249.541216
64, 0.000390, 0.164216, 1600773, 4107.389731
64, 0.000540, 0.118547, 1609794, 2981.812322
64, 0.000378, 0.169142, 1599459, 4227.123527
64, 0.000379, 0.169015, 1600109, 4225.669723
64, 0.000377, 0.169796, 1600045, 4245.018213
64, 0.000379, 0.168753, 1602243, 4224.733885
64, 0.000378, 0.169454, 1600254, 4237.018248
64, 0.000461, 0.138911, 1600319, 3473.464763
64, 0.000506, 0.126587, 1610305, 3185.045779
64, 0.000377, 0.169773, 1599965, 4244.242956
64, 0.000388, 0.165078, 1599721, 4126.235830
64, 0.000370, 0.173030, 1567666, 4238.344099
64, 0.000369, 0.173664, 1567745, 4254.072960
64, 0.000472, 0.135504, 1575826, 3336.423112
64, 0.000379, 0.168959, 1567331, 4137.741592
64, 0.000383, 0.167305, 1579368, 4128.688878
64, 0.000369, 0.173244, 1567331, 4242.668933
64, 0.000393, 0.162689, 1600706, 4069.026000
64, 0.000369, 0.173488, 1567935, 4250.275141
64, 0.000377, 0.169956, 1567414, 4162.366425
64, 0.000423, 0.151333, 1576946, 3728.806906
64, 0.000369, 0.173305, 1567446, 4244.462377
64, 0.000384, 0.166663, 1577772, 4108.695652
64, 0.000370, 0.173089, 1567839, 4240.233345
64, 0.000379, 0.168935, 1575806, 4159.511567
64, 0.000369, 0.173223, 1567230, 4241.878820
64, 0.000503, 0.127125, 1581175, 3140.729220
64, 0.000401, 0.159488, 1612008, 4017.115018
64, 0.000370, 0.173094, 1568041, 4240.905820
64, 0.000402, 0.159395, 1607271, 4002.996137
64, 0.000369, 0.173579, 1567231, 4250.590574
64, 0.000404, 0.158580, 1627719, 4033.190363
64, 0.000485, 0.132051, 1580380, 3260.787930
64, 0.000370, 0.173001, 1567825, 4238.052117
64, 0.000396, 0.161548, 1578650, 3984.799378
64, 0.000369, 0.173268, 1567924, 4244.860167
64, 0.000378, 0.169124, 1575169, 4162.477770
64, 0.000370, 0.173082, 1568089, 4240.760373
64, 0.000442, 0.144861, 1576673, 3568.724069
64, 0.000383, 0.167252, 1576587, 4120.104951
64, 0.000369, 0.173475, 1567231, 4248.055858
64, 0.000378, 0.169126, 1574992, 4162.054030
64, 0.000369, 0.173382, 1567395, 4246.221490
64, 0.000379, 0.168752, 1575863, 4155.165140
64, 0.000384, 0.166473, 1567773, 4077.995146
64, 0.000370, 0.173024, 1567739, 4238.392495
64, 0.000369, 0.173239, 1567381, 4242.689434
64, 0.000381, 0.168194, 1580233, 4152.901478
64, 0.000370, 0.172903, 1567990, 4236.104920
64, 0.000379, 0.168686, 1576054, 4154.025788
64, 0.000388, 0.165111, 1567493, 4043.901356
64, 0.000370, 0.172886, 1567637, 4234.727948
64, 0.000380, 0.168491, 1578651, 4156.061846
64, 0.000370, 0.172981, 1567588, 4236.918994
64, 0.000394, 0.162434, 1579916, 4009.867845
64, 0.000370, 0.172943, 1568014, 4237.131315
64, 0.000427, 0.149761, 1567231, 3667.341370
64, 0.000395, 0.161913, 1598232, 4043.352207
64, 0.000370, 0.173174, 1567382, 4241.084933
64, 0.000370, 0.172951, 1567329, 4235.486303
64, 0.000370, 0.173185, 1567460, 4241.582915
64, 0.000370, 0.173128, 1568216, 4242.228161
64, 0.000444, 0.144176, 1611262, 3629.769634
64, 0.000371, 0.172631, 1567958, 4229.357056
64, 0.000370, 0.173011, 1567792, 4238.203499
64, 0.000369, 0.173268, 1567248, 4243.030024
64, 0.000369, 0.173375, 1567505, 4246.346934
64, 0.000519, 0.123414, 1575474, 3038.048058
64, 0.000527, 0.121444, 1576295, 2991.111836
64, 0.000370, 0.173133, 1567250, 4239.741166
64, 0.000381, 0.168097, 1575997, 4139.375888
64, 0.000369, 0.173495, 1567756, 4249.962725
64, 0.000380, 0.168542, 1573570, 4143.950786
64, 0.000647, 0.098904, 1582920, 2446.205485
64, 0.000371, 0.172463, 1567791, 4224.769938
64, 0.000369, 0.173228, 1567505, 4242.737971
64, 0.000378, 0.169093, 1575239, 4161.892885
64, 0.000370, 0.173059, 1568241, 4240.598027
64, 0.000376, 0.170023, 1575040, 4184.262260
64, 0.000665, 0.096307, 1589716, 2392.201535
64, 0.000371, 0.172557, 1567249, 4225.620935
64, 0.000369, 0.173293, 1567685, 4244.833693
64, 0.000369, 0.173317, 1567342, 4244.479589
64, 0.000370, 0.172775, 1567350, 4231.220895
64, 0.000369, 0.173344, 1567954, 4246.792467
64, 0.000566, 0.113011, 1567466, 2767.819494
64, 0.000389, 0.164474, 1580190, 4060.932360
64, 0.000370, 0.173162, 1567746, 4241.771443
64, 0.000407, 0.157175, 1606657, 3945.718215
64, 0.000369, 0.173618, 1567793, 4253.083757
64, 0.000401, 0.159451, 1624127, 4046.377729
64, 0.000387, 0.165546, 1567857, 4055.512301
64, 0.000412, 0.155177, 1576515, 3822.484676
64, 0.000370, 0.173151, 1567749, 4241.515610
64, 0.000394, 0.162401, 1582766, 4016.295936
64, 0.000369, 0.173459, 1567250, 4247.715896
64, 0.000370, 0.173169, 1567707, 4241.838076
64, 0.000370, 0.172870, 1567540, 4234.065599
64, 0.000585, 0.109390, 1574832, 2691.739836
64, 0.000380, 0.168336, 1567804, 4123.705592
64, 0.000378, 0.169489, 1574914, 4170.797526
64, 0.000369, 0.173488, 1567250, 4248.418279
64, 0.000377, 0.169539, 1574849, 4171.840687
64, 0.000469, 0.136420, 1567450, 3341.127771
64, 0.000585, 0.109336, 1567249, 2677.451649
64, 0.000370, 0.172768, 1567951, 4232.694810
64, 0.000369, 0.173255, 1567250, 4242.713820
64, 0.000370, 0.173103, 1567785, 4240.431350
64, 0.000370, 0.173083, 1567990, 4240.515572
64, 0.000379, 0.168940, 1567785, 4138.470351
64, 0.000432, 0.148046, 1579312, 3653.286267
64, 0.000370, 0.172795, 1567349, 4231.709425
64, 0.000370, 0.173174, 1567414, 4241.171520
64, 0.000369, 0.173675, 1567350, 4253.266577
64, 0.000369, 0.173299, 1567807, 4245.301973
64, 0.000370, 0.172964, 1567415, 4236.027782
64, 0.000618, 0.103499, 1578279, 2552.337936
64, 0.000369, 0.173299, 1567263, 4243.828932
64, 0.000385, 0.166139, 1574910, 4088.339131
64, 0.000370, 0.173194, 1567707, 4242.457946
64, 0.000393, 0.163010, 1578109, 4019.482190
64, 0.000488, 0.131074, 1568044, 3211.414949
64, 0.000408, 0.156931, 1567693, 3844.052444
64, 0.000389, 0.164646, 1578981, 4062.074075
64, 0.000369, 0.173524, 1567692, 4250.492102
64, 0.000378, 0.169137, 1575489, 4163.653469
64, 0.000369, 0.173474, 1567250, 4248.084330
64, 0.000381, 0.168023, 1574794, 4134.402731
64, 0.000760, 0.084164, 1590120, 2091.096546
64, 0.000379, 0.169007, 1576258, 4162.473626
64, 0.000370, 0.173132, 1567757, 4241.078288
64, 0.000380, 0.168299, 1578778, 4151.663529
64, 0.000370, 0.173165, 1567983, 4242.493033
64, 0.000475, 0.134650, 1575843, 3315.428377
64, 0.000625, 0.102333, 1585999, 2535.938882
64, 0.000371, 0.172305, 1567508, 4220.152167
64, 0.000379, 0.169054, 1574661, 4159.420673
64, 0.000369, 0.173642, 1567598, 4253.143195
64, 0.000380, 0.168514, 1575006, 4147.033500
64, 0.000373, 0.171533, 1567314, 4200.731698
64, 0.000574, 0.111452, 1567765, 2730.165889
64, 0.000369, 0.173258, 1567957, 4244.708182
64, 0.000369, 0.173542, 1567765, 4251.151074
64, 0.000381, 0.168069, 1575770, 4138.105805
64, 0.000370, 0.172904, 1567855, 4235.763089
64, 0.000378, 0.169450, 1575566, 4171.563073
64, 0.000764, 0.083750, 1595148, 2087.406452
64, 0.000378, 0.169267, 1575030, 4165.632992
64, 0.000369, 0.173222, 1567249, 4241.907283
64, 0.000377, 0.169615, 1575291, 4174.880607
64, 0.000369, 0.173231, 1567465, 4242.710090
64, 0.000385, 0.166083, 1575158, 4087.614085
64, 0.000383, 0.167199, 1567415, 4094.840874
64, 0.000381, 0.167923, 1578517, 4141.719537
64, 0.000370, 0.173123, 1567250, 4239.477386
64, 0.000369, 0.173605, 1567858, 4252.925507
64, 0.000369, 0.173510, 1567692, 4250.169444
64, 0.000369, 0.173228, 1568446, 4245.284960
64, 0.000436, 0.146718, 1567356, 3593.114342
64, 0.000369, 0.173310, 1567250, 4244.069540
64, 0.000395, 0.161981, 1605767, 4064.131995
64, 0.000369, 0.173334, 1567786, 4246.107429
64, 0.000394, 0.162337, 1582930, 4015.122691
64, 0.000369, 0.173415, 1567758, 4248.010470
64, 0.000393, 0.162966, 1575417, 4011.562975
64, 0.000370, 0.172811, 1567249, 4231.850756
64, 0.000370, 0.173060, 1567948, 4239.840135
64, 0.000377, 0.169740, 1575533, 4178.611685
64, 0.000370, 0.173028, 1567990, 4239.151299
64, 0.000380, 0.168565, 1577084, 4153.762682
64, 0.000394, 0.162473, 1567693, 3979.805134
64, 0.000382, 0.167508, 1567769, 4103.344666
64, 0.000389, 0.164493, 1576094, 4050.884922
64, 0.000370, 0.173012, 1567693, 4237.958785
64, 0.000377, 0.169733, 1575449, 4178.211598
64, 0.000369, 0.173528, 1567700, 4250.629040
64, 0.000412, 0.155441, 1567947, 3808.183013
64, 0.000371, 0.172308, 1567314, 4219.709391
64, 0.000378, 0.169468, 1574996, 4170.484545
64, 0.000369, 0.173439, 1567406, 4247.643669
64, 0.000379, 0.168715, 1577609, 4158.847782
64, 0.000368, 0.173792, 1567315, 4256.035866
64, 0.000428, 0.149362, 1567693, 3658.654014
64, 0.000373, 0.171770, 1567540, 4207.121999
64, 0.000370, 0.172888, 1567857, 4235.368008
64, 0.000371, 0.172664, 1567964, 4230.171962
64, 0.000379, 0.169056, 1575999, 4163.009943
64, 0.000370, 0.173119, 1567692, 4240.581247
64, 0.000434, 0.147326, 1630849, 3754.170023
64, 0.000394, 0.162584, 1567938, 3983.157285
64, 0.000381, 0.168000, 1567882, 4115.683562
64, 0.000398, 0.160706, 1611498, 4046.529497
64, 0.000369, 0.173232, 1567637, 4243.210104
64, 0.000397, 0.161290, 1608510, 4053.694421
64, 0.000381, 0.167844, 1567291, 4110.323467
64, 0.000381, 0.168196, 1577597, 4146.028467
64, 0.000370, 0.173052, 1567692, 4238.941571
64, 0.000379, 0.168665, 1567250, 4130.320200
64, 0.000371, 0.172576, 1567415, 4226.535724
64, 0.000370, 0.172924, 1567791, 4236.082290
64, 0.000380, 0.168229, 1577200, 4145.791386
64, 0.000369, 0.173413, 1567757, 4247.950209
64, 0.000399, 0.160312, 1589561, 3981.656776
64, 0.000592, 0.108062, 1574291, 2658.143831
64, 0.000371, 0.172572, 1567453, 4226.535620
64, 0.000369, 0.173260, 1567349, 4243.108176
64, 0.000369, 0.173367, 1567315, 4245.625203
64, 0.000370, 0.173048, 1567249, 4237.640601
64, 0.000370, 0.172906, 1567291, 4234.285128
64, 0.000463, 0.138264, 1576256, 3405.293767
64, 0.000372, 0.172270, 1567883, 4220.298242
64, 0.000378, 0.169174, 1575606, 4164.876238
64, 0.000370, 0.173171, 1567350, 4240.929495
64, 0.000391, 0.163698, 1583185, 4049.449692
64, 0.000369, 0.173594, 1567408, 4251.451139
64, 0.000422, 0.151779, 1567792, 3718.080855
64, 0.000372, 0.171919, 1567361, 4210.291482
64, 0.000370, 0.173010, 1567757, 4238.097427
64, 0.000377, 0.169728, 1575659, 4178.657714
64, 0.000368, 0.173821, 1567250, 4256.587559
64, 0.000369, 0.173518, 1567612, 4250.136917
64, 0.000387, 0.165273, 1567242, 4047.242387
64, 0.000578, 0.110703, 1583758, 2739.482774
64, 0.000379, 0.168804, 1575921, 4156.578458
64, 0.000369, 0.173617, 1567250, 4251.587648
64, 0.000381, 0.168093, 1579681, 4148.964782
64, 0.000369, 0.173517, 1567693, 4250.345002
64, 0.000554, 0.115487, 1580693, 2852.330307
64, 0.000412, 0.155167, 1577873, 3825.517626
64, 0.000369, 0.173328, 1567843, 4246.112306
64, 0.000384, 0.166568, 1579501, 4110.843041
64, 0.000369, 0.173266, 1567757, 4244.362083
64, 0.000396, 0.161637, 1584058, 4000.651597
64, 0.000499, 0.128154, 1567857, 3139.493951
64, 0.000572, 0.111972, 1568147, 2743.559014
64, 0.000385, 0.166373, 1567857, 4075.764666
64, 0.000379, 0.168701, 1576613, 4155.882532
64, 0.000380, 0.168242, 1567686, 4121.108085
64, 0.000378, 0.169271, 1576470, 4169.540747
64, 0.000542, 0.118102, 1567844, 2893.213558
64, 0.000422, 0.151803, 1577276, 3741.184730
64, 0.000380, 0.168221, 1567413, 4119.881404
64, 0.000370, 0.173018, 1567909, 4238.703119
64, 0.000380, 0.168241, 1577104, 4145.844177
64, 0.000540, 0.118521, 1567350, 2902.569877
64, 0.000577, 0.110876, 1567955, 2716.381219
64, 0.000401, 0.159556, 1567414, 3907.671673
64, 0.000377, 0.169593, 1575420, 4174.702483
64, 0.000370, 0.172757, 1567566, 4231.381357
64, 0.000394, 0.162616, 1603185, 4073.494848
64, 0.000369, 0.173213, 1567943, 4243.567433
64, 0.000539, 0.118695, 1580485, 2931.182851
64, 0.000451, 0.142013, 1575233, 3495.375692
64, 0.000369, 0.173453, 1567450, 4248.108278
64, 0.000377, 0.169796, 1574847, 4178.155278
64, 0.000368, 0.173719, 1567313, 4254.251367
64, 0.000370, 0.172894, 1567250, 4233.876959
64, 0.000546, 0.117215, 1576306, 2886.980889
64, 0.000561, 0.114097, 1567314, 2794.144703
64, 0.000370, 0.173133, 1567693, 4240.939573
64, 0.000380, 0.168363, 1577169, 4149.003504
64, 0.000369, 0.173236, 1567792, 4243.710058
64, 0.000381, 0.168144, 1579202, 4148.948971
64, 0.000480, 0.133226, 1567850, 3263.729584
64, 0.000460, 0.139166, 1577978, 3431.274612
64, 0.000369, 0.173249, 1567908, 4244.345729
64, 0.000370, 0.172808, 1567771, 4233.168806
64, 0.000379, 0.169086, 1576394, 4164.779423
64, 0.000369, 0.173400, 1567349, 4246.534034
64, 0.000551, 0.116128, 1579029, 2865.153371
64, 0.000398, 0.160664, 1576920, 3958.649222
64, 0.000369, 0.173264, 1567858, 4244.578062
64, 0.000401, 0.159767, 1615321, 4032.415174
64, 0.000379, 0.168868, 1567315, 4135.461248
64, 0.000379, 0.168960, 1576209, 4161.190428
64, 0.000378, 0.169453, 1576542, 4174.224552
64, 0.000384, 0.166850, 1567692, 4087.012063
64, 0.000403, 0.158731, 1574916, 3906.051354
64, 0.000368, 0.173691, 1567250, 4253.399191
64, 0.000377, 0.169585, 1575557, 4174.855323
64, 0.000368, 0.173815, 1567350, 4256.697302
64, 0.000453, 0.141352, 1636872, 3615.247510
64, 0.000381, 0.167865, 1567314, 4110.890497
64, 0.000387, 0.165326, 1577148, 4074.128226
64, 0.000369, 0.173290, 1567858, 4245.210168
64, 0.000377, 0.169768, 1575178, 4178.357229
64, 0.000369, 0.173230, 1567758, 4243.468705
64, 0.000382, 0.167536, 1574815, 4122.466022
64, 0.000491, 0.130371, 1567692, 3193.460268
64, 0.000370, 0.172743, 1567350, 4230.455718
64, 0.000407, 0.157191, 1583887, 3890.199632
64, 0.000369, 0.173371, 1567692, 4246.749975
64, 0.000369, 0.173410, 1567249, 4246.516216
64, 0.000370, 0.173095, 1567604, 4239.746849
64, 0.000421, 0.151888, 1575500, 3739.056348
64, 0.000381, 0.168137, 1576576, 4141.897484
64, 0.000370, 0.173149, 1567793, 4241.588749
64, 0.000377, 0.169562, 1574860, 4172.455636
64, 0.000369, 0.173364, 1567428, 4245.873796
64, 0.000378, 0.169417, 1572709, 4163.183029
64, 0.000540, 0.118603, 1567958, 2905.702966
64, 0.000370, 0.173102, 1567249, 4238.958686
64, 0.000369, 0.173267, 1567249, 4242.998270
64, 0.000369, 0.173245, 1567249, 4242.458449
64, 0.000369, 0.173269, 1567315, 4243.245877
64, 0.000369, 0.173394, 1567413, 4246.557862
64, 0.000467, 0.137067, 1578985, 3381.667292
64, 0.000382, 0.167435, 1577188, 4126.193628
64, 0.000369, 0.173581, 1567250, 4250.688220
64, 0.000377, 0.169715, 1575435, 4177.742361
64, 0.000369, 0.173331, 1568238, 4247.262584
64, 0.000410, 0.155951, 1615612, 3936.820303
64, 0.000666, 0.096095, 1574784, 2364.505037
64, 0.000372, 0.172141, 1567250, 4215.439981
64, 0.000379, 0.168786, 1578211, 4162.190317
64, 0.000370, 0.173161, 1567450, 4240.959096
64, 0.000388, 0.165151, 1578456, 4073.172054
64, 0.000370, 0.173182, 1567612, 4241.913880
64, 0.000445, 0.143891, 1567315, 3523.798282
64, 0.000392, 0.163326, 1575045, 4019.458729
64, 0.000369, 0.173232, 1567842, 4243.764989
64, 0.000369, 0.173501, 1567400, 4249.158924
64, 0.000379, 0.168856, 1576397, 4159.128386
64, 0.000371, 0.172660, 1567348, 4228.418809
64, 0.000417, 0.153372, 1568044, 3757.720125
64, 0.000371, 0.172525, 1567315, 4225.024261
64, 0.000389, 0.164701, 1585722, 4080.791185
64, 0.000369, 0.173501, 1567401, 4249.138597
64, 0.000396, 0.161739, 1603135, 4051.400180
64, 0.000369, 0.173420, 1567909, 4248.546252
64, 0.000485, 0.131953, 1568192, 3233.245571
64, 0.000472, 0.135650, 1597909, 3386.821167
64, 0.000370, 0.173104, 1568110, 4241.333330
64, 0.000390, 0.164038, 1582798, 4056.854473
64, 0.000370, 0.173128, 1567758, 4240.977739
64, 0.000393, 0.162891, 1601559, 4076.240580
64, 0.000498, 0.128456, 1574919, 3161.053418
64, 0.000373, 0.171521, 1567691, 4201.438097
64, 0.000395, 0.162204, 1605024, 4067.821354
64, 0.000369, 0.173370, 1567465, 4246.123548
64, 0.000381, 0.168127, 1577130, 4143.102578
64, 0.000369, 0.173306, 1567785, 4245.426334
64, 0.000577, 0.110945, 1574799, 2729.926413
64, 0.000483, 0.132377, 1590232, 3289.225532
64, 0.000370, 0.173103, 1567793, 4240.452988
64, 0.000370, 0.173009, 1575481, 4258.943077
64, 0.000369, 0.173477, 1567415, 4248.600664
64, 0.000377, 0.169614, 1576335, 4177.625302
64, 0.000378, 0.169123, 1567851, 4143.128571
64, 0.000390, 0.164029, 1567350, 4017.053930
64, 0.000379, 0.168648, 1575853, 4152.565687
64, 0.000370, 0.172956, 1567757, 4236.757406
64, 0.000385, 0.166334, 1575833, 4095.551334
