compilador_flag,photons,time,pus,ins,ius
clang_O3,65536, 0.250205, 0.261929, 999531293, 3994.852190
clang_O3,65536, 0.250083, 0.262057, 999549647, 3996.874871
clang_O3,65536, 0.250124, 0.262014, 999475852, 3995.915168
clang_O3,65536, 0.250237, 0.261896, 999541196, 3994.383589
clang_O3,65536, 0.250455, 0.261668, 1000137393, 3993.282421
clang_O3,65536, 0.250092, 0.262047, 1000084296, 3998.862819
clang_O3,65536, 0.250387, 0.261739, 1000112871, 3994.271946
clang_O3,65536, 0.250353, 0.261774, 1000132500, 3994.884541
clang_O3,65536, 0.250287, 0.261844, 999587020, 3993.766782
clang_O3,65536, 0.250138, 0.262000, 999585122, 3996.139702
clang_O3,65536, 0.250169, 0.261966, 999599658, 3995.690129
clang_O3,65536, 0.250080, 0.262060, 999606717, 3997.142298
clang_O3,65536, 0.250323, 0.261806, 999828271, 3994.151650
clang_O3,65536, 0.250289, 0.261841, 999802156, 3994.587190
clang_O3,65536, 0.250168, 0.261968, 999848223, 3996.713367
clang_O3,65536, 0.250194, 0.261940, 999856378, 3996.317001
clang_O3,65536, 0.250099, 0.262041, 998915820, 3994.085872
clang_O3,65536, 0.250352, 0.261776, 998875428, 3989.889996
clang_O3,65536, 0.249990, 0.262154, 998892138, 3995.723906
clang_O3,65536, 0.250137, 0.262001, 998899806, 3993.417061
clang_O3,65536, 0.250125, 0.262013, 999109296, 3994.444052
clang_O3,65536, 0.250201, 0.261933, 999112466, 3993.233362
clang_O3,65536, 0.250360, 0.261767, 999093005, 3990.622491
clang_O3,65536, 0.249900, 0.262248, 999105798, 3998.015954
clang_O3,65536, 0.249929, 0.262218, 998709133, 3995.964785
clang_O3,65536, 0.250255, 0.261877, 998683080, 3990.660043
clang_O3,65536, 0.249973, 0.262172, 998659313, 3995.069822
clang_O3,65536, 0.249965, 0.262180, 998697157, 3995.344652
clang_O3,65536, 0.250471, 0.261651, 1000403556, 3994.087079
clang_O3,65536, 0.250464, 0.261658, 1000417941, 3994.255183
clang_O3,65536, 0.251549, 0.260530, 1000424055, 3977.060952
clang_O3,65536, 0.250315, 0.261814, 1000390950, 3996.527520
clang_O3,65536, 0.250069, 0.262071, 999096348, 3995.276543
clang_O3,65536, 0.250419, 0.261705, 999075113, 3989.607327
clang_O3,65536, 0.250170, 0.261966, 999091815, 3993.656478
clang_O3,65536, 0.250234, 0.261899, 999055239, 3992.486847
clang_O3,65536, 0.250543, 0.261576, 999414468, 3988.992122
clang_O3,65536, 0.250732, 0.261379, 999398703, 3985.921960
clang_O3,65536, 0.250091, 0.262049, 999349661, 3995.942555
clang_O3,65536, 0.250120, 0.262018, 999445556, 3995.866110
clang_O3,65536, 0.250298, 0.261831, 999838740, 3994.587244
clang_O3,65536, 0.251767, 0.260304, 999893085, 3971.498153
clang_O3,65536, 0.250271, 0.261860, 999880093, 3995.183840
clang_O3,65536, 0.250307, 0.261822, 999853184, 3994.500746
clang_O3,65536, 0.250066, 0.262074, 999071863, 3995.225186
clang_O3,65536, 0.249977, 0.262168, 999097373, 3996.751997
clang_O3,65536, 0.251824, 0.260245, 999143986, 3967.621008
clang_O3,65536, 0.250037, 0.262105, 999085111, 3995.742953
clang_O3,65536, 0.250215, 0.261919, 999660447, 3995.207300
clang_O3,65536, 0.250079, 0.262061, 999650911, 3997.333707
clang_O3,65536, 0.250198, 0.261937, 999654481, 3995.461446
clang_O3,65536, 0.250219, 0.261915, 999669944, 3995.183814
clang_O3,65536, 0.252315, 0.259739, 999037552, 3959.484228
clang_O3,65536, 0.250349, 0.261779, 999019477, 3990.514572
clang_O3,65536, 0.250390, 0.261736, 999054694, 3989.998894
clang_O3,65536, 0.250132, 0.262006, 999043373, 3994.067388
clang_O3,65536, 0.250152, 0.261985, 999041471, 3993.742705
clang_O3,65536, 0.249884, 0.262265, 999027634, 3997.958376
clang_O3,65536, 0.250113, 0.262026, 998991363, 3994.159533
clang_O3,65536, 0.249952, 0.262194, 999048763, 3996.963108
clang_O3,65536, 0.249968, 0.262178, 998999108, 3996.515707
clang_O3,65536, 0.250076, 0.262065, 998981449, 3994.718193
clang_O3,65536, 0.250031, 0.262111, 998994790, 3995.476098
clang_O3,65536, 0.250953, 0.261149, 999025982, 3980.931388
clang_O3,65536, 0.250788, 0.261320, 1000025236, 3987.534309
clang_O3,65536, 0.252282, 0.259773, 999997250, 3963.813950
clang_O3,65536, 0.250778, 0.261331, 1000003568, 3987.603367
clang_O3,65536, 0.250491, 0.261630, 999980484, 3992.080277
clang_O3,65536, 0.250057, 0.262084, 999176511, 3995.791951
clang_O3,65536, 0.250331, 0.261797, 999165841, 3991.372704
clang_O3,65536, 0.251434, 0.260649, 999254767, 3974.218057
clang_O3,65536, 0.254589, 0.257418, 999235979, 3924.893007
clang_O3,65536, 0.250395, 0.261730, 999630778, 3992.213148
clang_O3,65536, 0.250122, 0.262017, 999619251, 3996.534432
clang_O3,65536, 0.250165, 0.261972, 999577696, 3995.680380
clang_O3,65536, 0.250044, 0.262098, 999636722, 3997.844275
clang_O3,65536, 0.250239, 0.261894, 999668502, 3994.858263
clang_O3,65536, 0.250142, 0.261995, 999679026, 3996.445995
clang_O3,65536, 0.250134, 0.262004, 999654605, 3996.476037
clang_O3,65536, 0.250311, 0.261819, 998755774, 3990.063878
clang_O3,65536, 0.250029, 0.262114, 998827376, 3994.853404
clang_O3,65536, 0.250429, 0.261695, 998827249, 3988.463803
clang_O3,65536, 0.249986, 0.262159, 998847107, 3995.613573
clang_O3,65536, 0.250934, 0.261169, 1000047601, 3985.307385
clang_O3,65536, 0.256014, 0.255986, 1000060393, 3906.266167
clang_O3,65536, 0.250371, 0.261756, 1000014748, 3994.136790
clang_O3,65536, 0.250215, 0.261919, 1000032393, 3996.695196
clang_O3,65536, 0.250245, 0.261887, 999452408, 3993.896891
clang_O3,65536, 0.250240, 0.261893, 999456477, 3993.991931
clang_O3,65536, 0.250108, 0.262031, 999425843, 3995.979666
clang_O3,1048576, 4.008657, 0.261578, 15989614415, 3988.771066
clang_O3,1048576, 3.998240, 0.262259, 15986649089, 3998.421085
clang_O3,1048576, 3.999985, 0.262145, 15990635894, 3997.673897
clang_O3,1048576, 4.003255, 0.261931, 15990969793, 3994.491858
clang_O3,1048576, 4.003022, 0.261946, 15988399031, 3994.082712
clang_O3,1048576, 4.005759, 0.261767, 15990084374, 3991.773718
clang_O3,1048576, 4.004323, 0.261861, 15992839890, 3993.893403
clang_O3,1048576, 4.010212, 0.261476, 15990520461, 3987.450291
clang_O3,1048576, 4.001530, 0.262044, 15988686603, 3995.643683
clang_O3,1048576, 4.000577, 0.262106, 15988422739, 3996.528731
clang_O3,1048576, 3.999338, 0.262187, 15988187610, 3997.708192
clang_O3,1048576, 4.002475, 0.261982, 15989338878, 3994.863296
clang_O3,1048576, 3.999321, 0.262189, 15989121220, 3997.959089
clang_O3,1048576, 4.006809, 0.261699, 15992909089, 3991.432712
clang_O3,1048576, 4.014766, 0.261180, 15990434029, 3982.905444
clang_O3,1048576, 3.999655, 0.262167, 15990186342, 3997.891685
clang_O3,1048576, 3.999382, 0.262185, 15988275890, 3997.686897
clang_O3,1048576, 4.000245, 0.262128, 15990924431, 3997.486074
clang_O3,1048576, 4.000780, 0.262093, 15985447518, 3995.582680
clang_O3,1048576, 4.004336, 0.261860, 15987760743, 3992.612013
clang_O3,1048576, 4.005817, 0.261763, 15991842540, 3992.154754
clang_O3,1048576, 4.007044, 0.261683, 15990381875, 3990.568143
clang_O3,1048576, 4.005261, 0.261800, 15988627106, 3991.906089
clang_O3,1048576, 4.005923, 0.261756, 15990758396, 3991.778726
clang_O3,1048576, 4.006540, 0.261716, 15986927054, 3990.207417
clang_O3,1048576, 3.999873, 0.262152, 15989631538, 3997.534687
clang_O3,1048576, 3.999543, 0.262174, 15988088552, 3997.478538
clang_O3,1048576, 4.004327, 0.261861, 15989702597, 3993.106032
clang_O3,1048576, 4.006633, 0.261710, 15988992038, 3990.630537
clang_O3,1048576, 4.001743, 0.262030, 15989970998, 3995.751838
clang_O3,16777216, 64.027692, 0.262031, 255825975786, 3995.552062
clang_O3,16777216, 64.037802, 0.261989, 255816878789, 3994.779183
clang_O3,16777216, 63.973722, 0.262252, 255803303490, 3998.568420
clang_O3,16777216, 64.002764, 0.262133, 255820543349, 3997.023386
clang_O3,16777216, 64.010479, 0.262101, 255812599332, 3996.417508
clang_Ofast,65536, 0.259652, 0.252399, 934906637, 3600.613958
clang_Ofast,65536, 0.259014, 0.253022, 936085965, 3614.042744
clang_Ofast,65536, 0.259406, 0.252639, 936084673, 3608.572920
clang_Ofast,65536, 0.259075, 0.252961, 936036856, 3612.991358
clang_Ofast,65536, 0.260085, 0.251979, 936074582, 3599.106361
clang_Ofast,65536, 0.259922, 0.252137, 935494273, 3599.131521
clang_Ofast,65536, 0.259760, 0.252294, 935507599, 3601.425736
clang_Ofast,65536, 0.258655, 0.253372, 935488235, 3616.742515
clang_Ofast,65536, 0.258818, 0.253212, 935888098, 3616.004473
clang_Ofast,65536, 0.258842, 0.253189, 935905709, 3615.735431
clang_Ofast,65536, 0.259736, 0.252317, 935884955, 3603.210620
clang_Ofast,65536, 0.258823, 0.253208, 935900802, 3615.991414
clang_Ofast,65536, 0.258846, 0.253185, 935763572, 3615.134629
clang_Ofast,65536, 0.259148, 0.252891, 935745477, 3610.858320
clang_Ofast,65536, 0.260293, 0.251778, 935746012, 3594.974877
clang_Ofast,65536, 0.259912, 0.252147, 935773619, 3600.349033
clang_Ofast,65536, 0.258800, 0.253230, 935465361, 3614.621909
clang_Ofast,65536, 0.258917, 0.253116, 935444414, 3612.911588
clang_Ofast,65536, 0.258734, 0.253295, 935493990, 3615.662222
clang_Ofast,65536, 0.259658, 0.252393, 935522003, 3602.899474
clang_Ofast,65536, 0.259203, 0.252836, 935686257, 3609.852468
clang_Ofast,65536, 0.260154, 0.251913, 935680109, 3596.645167
clang_Ofast,65536, 0.259940, 0.252120, 935677761, 3599.592582
clang_Ofast,65536, 0.259110, 0.252928, 935677356, 3611.124538
clang_Ofast,65536, 0.259234, 0.252806, 935653730, 3609.295012
clang_Ofast,65536, 0.259283, 0.252759, 935657187, 3608.638917
clang_Ofast,65536, 0.259265, 0.252776, 935630186, 3608.784280
clang_Ofast,65536, 0.258964, 0.253070, 935629707, 3612.971486
clang_Ofast,65536, 0.259319, 0.252723, 935855901, 3608.892577
clang_Ofast,65536, 0.259683, 0.252370, 935818593, 3603.700986
clang_Ofast,65536, 0.259537, 0.252511, 935854277, 3605.862122
clang_Ofast,65536, 0.260156, 0.251910, 936028512, 3597.949065
clang_Ofast,65536, 0.259230, 0.252810, 936006893, 3610.715925
clang_Ofast,65536, 0.259103, 0.252934, 936000515, 3612.460537
clang_Ofast,65536, 0.258918, 0.253115, 935995484, 3615.029342
clang_Ofast,65536, 0.260171, 0.251896, 935565438, 3595.962464
clang_Ofast,65536, 0.259071, 0.252966, 935563681, 3611.228241
clang_Ofast,65536, 0.259308, 0.252734, 935522333, 3607.761574
clang_Ofast,65536, 0.259170, 0.252869, 935490320, 3609.561259
clang_Ofast,65536, 0.258824, 0.253207, 935783245, 3615.526180
clang_Ofast,65536, 0.258699, 0.253329, 935800426, 3617.326595
clang_Ofast,65536, 0.259069, 0.252967, 935758223, 3612.000718
clang_Ofast,65536, 0.261926, 0.250208, 935910506, 3573.183068
clang_Ofast,65536, 0.259017, 0.253018, 936356459, 3615.037269
clang_Ofast,65536, 0.259128, 0.252910, 936361614, 3613.510649
clang_Ofast,65536, 0.258972, 0.253062, 936346734, 3615.632138
clang_Ofast,65536, 0.258983, 0.253051, 936324148, 3615.386402
clang_Ofast,65536, 0.259725, 0.252328, 935881152, 3603.355117
clang_Ofast,65536, 0.258202, 0.253817, 935864009, 3624.542537
clang_Ofast,65536, 0.258644, 0.253383, 935866077, 3618.360996
clang_Ofast,65536, 0.269495, 0.243180, 935139539, 3469.963916
clang_Ofast,65536, 0.258960, 0.253074, 935092727, 3610.953790
clang_Ofast,65536, 0.258481, 0.253543, 935001755, 3617.289868
clang_Ofast,65536, 0.258595, 0.253431, 935024275, 3615.786001
clang_Ofast,65536, 0.259012, 0.253023, 936337349, 3615.037950
clang_Ofast,65536, 0.258913, 0.253119, 936346744, 3616.449150
clang_Ofast,65536, 0.258772, 0.253257, 936372071, 3618.516089
clang_Ofast,65536, 0.259108, 0.252929, 936365909, 3613.803592
clang_Ofast,65536, 0.258680, 0.253347, 935802015, 3617.600290
clang_Ofast,65536, 0.259731, 0.252323, 935751769, 3602.776647
clang_Ofast,65536, 0.258754, 0.253276, 935770681, 3616.453250
clang_Ofast,65536, 0.259040, 0.252995, 935805572, 3612.585586
clang_Ofast,65536, 0.259518, 0.252530, 935850306, 3606.109412
clang_Ofast,65536, 0.259859, 0.252198, 935880990, 3601.496122
clang_Ofast,65536, 0.258863, 0.253168, 935886090, 3615.367548
clang_Ofast,65536, 0.258994, 0.253041, 935899684, 3613.595043
clang_Ofast,65536, 0.259127, 0.252911, 935361518, 3609.663579
clang_Ofast,65536, 0.258491, 0.253533, 935345570, 3618.484618
clang_Ofast,65536, 0.258781, 0.253249, 935338662, 3614.407742
clang_Ofast,65536, 0.259117, 0.252921, 935368765, 3609.835158
clang_Ofast,65536, 0.258829, 0.253202, 936080655, 3616.605300
clang_Ofast,65536, 0.258806, 0.253224, 936056371, 3616.827341
clang_Ofast,65536, 0.258820, 0.253211, 936022771, 3616.504466
clang_Ofast,65536, 0.259747, 0.252307, 935846556, 3602.919615
clang_Ofast,65536, 0.259033, 0.253003, 935858168, 3612.898309
clang_Ofast,65536, 0.258795, 0.253235, 935837391, 3616.130897
clang_Ofast,65536, 0.258802, 0.253229, 935883335, 3616.218453
clang_Ofast,65536, 0.258490, 0.253534, 935096734, 3617.537546
clang_Ofast,65536, 0.260339, 0.251733, 935099912, 3591.851310
clang_Ofast,65536, 0.258537, 0.253488, 935040038, 3616.664933
clang_Ofast,65536, 0.259309, 0.252734, 935113137, 3606.178622
clang_Ofast,65536, 0.259865, 0.252193, 935471489, 3599.840678
clang_Ofast,65536, 0.258751, 0.253278, 935484284, 3615.385247
clang_Ofast,65536, 0.258817, 0.253214, 935456791, 3614.362115
clang_Ofast,65536, 0.258863, 0.253169, 935482335, 3613.813187
clang_Ofast,65536, 0.259425, 0.252620, 936450334, 3609.711529
clang_Ofast,65536, 0.259012, 0.253023, 936444846, 3615.446891
clang_Ofast,65536, 0.258787, 0.253243, 936473451, 3618.700533
clang_Ofast,65536, 0.258806, 0.253224, 936485695, 3618.479677
clang_Ofast,65536, 0.258637, 0.253389, 935455231, 3616.859191
clang_Ofast,65536, 0.258503, 0.253522, 935442518, 3618.696538
clang_Ofast,65536, 0.258687, 0.253341, 935462833, 3616.195943
clang_Ofast,65536, 0.258969, 0.253065, 936030069, 3614.453869
clang_Ofast,65536, 0.258978, 0.253056, 936033055, 3614.329699
clang_Ofast,65536, 0.258952, 0.253081, 936018687, 3614.638938
clang_Ofast,65536, 0.259180, 0.252859, 936036231, 3611.530409
clang_Ofast,65536, 0.258993, 0.253041, 936078654, 3614.298958
clang_Ofast,65536, 0.259716, 0.252337, 936069358, 3604.206325
clang_Ofast,65536, 0.258724, 0.253305, 936120255, 3618.222453
clang_Ofast,65536, 0.259229, 0.252811, 936048177, 3610.890183
clang_Ofast,65536, 0.259555, 0.252493, 936387735, 3607.662639
clang_Ofast,65536, 0.259229, 0.252811, 936428556, 3612.362156
clang_Ofast,65536, 0.259256, 0.252785, 936385658, 3611.819703
clang_Ofast,65536, 0.259320, 0.252722, 936397331, 3610.967808
clang_Ofast,65536, 0.259969, 0.252092, 936563942, 3602.599740
clang_Ofast,65536, 0.259348, 0.252695, 935886237, 3608.607355
clang_Ofast,65536, 0.259706, 0.252347, 935881722, 3603.617186
clang_Ofast,65536, 0.259292, 0.252750, 935884627, 3609.384167
clang_Ofast,65536, 0.258928, 0.253105, 934627096, 3609.603285
clang_Ofast,65536, 0.258731, 0.253298, 934637852, 3612.390393
clang_Ofast,65536, 0.258905, 0.253128, 934633096, 3609.946885
clang_Ofast,65536, 0.258718, 0.253311, 934635171, 3612.568917
clang_Ofast,65536, 0.259096, 0.252941, 935286774, 3609.808251
clang_Ofast,65536, 0.258918, 0.253115, 935290139, 3612.303882
clang_Ofast,65536, 0.258982, 0.253052, 935306681, 3611.470992
clang_Ofast,65536, 0.259138, 0.252900, 935801924, 3611.212742
clang_Ofast,65536, 0.258935, 0.253098, 935812359, 3614.082685
clang_Ofast,65536, 0.259072, 0.252964, 935789819, 3612.082118
clang_Ofast,65536, 0.260536, 0.251543, 935799687, 3591.819435
clang_Ofast,65536, 0.258973, 0.253061, 936535952, 3616.348504
clang_Ofast,65536, 0.258871, 0.253161, 936552765, 3617.840317
clang_Ofast,65536, 0.260058, 0.252005, 936578998, 3601.420280
clang_Ofast,65536, 0.259055, 0.252981, 936521320, 3615.137788
clang_Ofast,65536, 0.258479, 0.253545, 935315363, 3618.534708
clang_Ofast,65536, 0.259066, 0.252970, 935315384, 3610.339255
clang_Ofast,65536, 0.258436, 0.253587, 935293457, 3619.047689
clang_Ofast,65536, 0.258819, 0.253211, 935307409, 3613.747229
clang_Ofast,65536, 0.258833, 0.253198, 935425705, 3614.010602
clang_Ofast,65536, 0.260386, 0.251688, 935475139, 3592.647411
clang_Ofast,65536, 0.262234, 0.249914, 935436610, 3567.179709
clang_Ofast,65536, 0.259369, 0.252675, 935388751, 3606.404185
clang_Ofast,65536, 0.259423, 0.252622, 936356500, 3609.384710
clang_Ofast,65536, 0.258781, 0.253249, 936355767, 3618.330455
clang_Ofast,65536, 0.259336, 0.252707, 936349715, 3610.562045
clang_Ofast,65536, 0.258902, 0.253130, 935769095, 3614.371977
clang_Ofast,65536, 0.258749, 0.253280, 935744294, 3616.415368
clang_Ofast,65536, 0.258919, 0.253114, 935745027, 3614.050462
clang_Ofast,65536, 0.258444, 0.253579, 935663681, 3620.370428
clang_Ofast,65536, 0.258617, 0.253410, 935777299, 3618.396234
clang_Ofast,65536, 0.259083, 0.252954, 935714737, 3611.640117
clang_Ofast,65536, 0.258929, 0.253104, 935753979, 3613.941299
clang_Ofast,65536, 0.259442, 0.252604, 935751440, 3606.782435
clang_Ofast,65536, 0.258928, 0.253105, 935472039, 3612.862071
clang_Ofast,65536, 0.258779, 0.253251, 935468299, 3614.932457
clang_Ofast,65536, 0.258925, 0.253108, 935472896, 3612.913226
clang_Ofast,65536, 0.259378, 0.252666, 935508016, 3606.740543
clang_Ofast,65536, 0.259199, 0.252841, 935351773, 3608.624784
clang_Ofast,65536, 0.258891, 0.253142, 935342615, 3612.886700
clang_Ofast,65536, 0.258717, 0.253311, 935338165, 3615.289552
clang_Ofast,65536, 0.261222, 0.250882, 935383822, 3580.801022
clang_Ofast,65536, 0.259078, 0.252959, 935888102, 3612.386440
clang_Ofast,65536, 0.259132, 0.252906, 935898669, 3611.665282
clang_Ofast,65536, 0.258792, 0.253238, 935890959, 3616.376539
clang_Ofast,65536, 0.258970, 0.253064, 935897166, 3613.919484
clang_Ofast,65536, 0.259437, 0.252609, 935338952, 3605.265014
clang_Ofast,65536, 0.259258, 0.252783, 935315864, 3607.671009
clang_Ofast,65536, 0.258946, 0.253087, 935313265, 3612.000107
clang_Ofast,65536, 0.259206, 0.252833, 935321431, 3608.406459
clang_Ofast,65536, 0.258521, 0.253504, 935323882, 3617.985550
clang_Ofast,65536, 0.260008, 0.252054, 935321372, 3597.285253
clang_Ofast,65536, 0.259379, 0.252665, 935344290, 3606.097402
clang_Ofast,65536, 0.259123, 0.252915, 935431489, 3609.996296
clang_Ofast,65536, 0.259765, 0.252289, 935364737, 3600.806312
clang_Ofast,65536, 0.259236, 0.252804, 935351903, 3608.110641
clang_Ofast,65536, 0.259121, 0.252917, 935380394, 3609.824089
clang_Ofast,65536, 0.258985, 0.253050, 935632654, 3612.696489
clang_Ofast,65536, 0.259076, 0.252961, 935644713, 3611.470916
clang_Ofast,65536, 0.259222, 0.252819, 935602563, 3609.278283
clang_Ofast,65536, 0.259026, 0.253009, 935637382, 3612.131163
clang_Ofast,65536, 0.259173, 0.252865, 935774407, 3610.611106
clang_Ofast,65536, 0.258812, 0.253219, 935748668, 3615.553819
clang_Ofast,65536, 0.259077, 0.252959, 935767283, 3611.921379
clang_Ofast,65536, 0.258986, 0.253049, 935761786, 3613.181956
clang_Ofast,65536, 0.259578, 0.252472, 936346846, 3607.194521
clang_Ofast,65536, 0.259035, 0.253000, 936316673, 3614.628830
clang_Ofast,65536, 0.259382, 0.252662, 936343394, 3609.897585
clang_Ofast,65536, 0.258773, 0.253257, 935394946, 3614.738048
clang_Ofast,65536, 0.258904, 0.253129, 935392639, 3612.897249
clang_Ofast,65536, 0.258554, 0.253471, 935332873, 3617.547454
clang_Ofast,65536, 0.261239, 0.250866, 935429942, 3580.742874
clang_Ofast,65536, 0.258800, 0.253230, 935942088, 3616.469606
clang_Ofast,65536, 0.267676, 0.244834, 936036955, 3496.906945
clang_Ofast,65536, 0.258732, 0.253297, 935943351, 3617.421306
clang_Ofast,65536, 0.258874, 0.253158, 935960995, 3615.503065
clang_Ofast,65536, 0.258668, 0.253359, 935615399, 3617.049631
clang_Ofast,65536, 0.258782, 0.253248, 935634008, 3615.529705
clang_Ofast,65536, 0.259346, 0.252697, 935655001, 3607.746452
clang_Ofast,65536, 0.258974, 0.253060, 935654036, 3612.928319
clang_Ofast,65536, 0.258495, 0.253529, 935249218, 3618.050886
clang_Ofast,65536, 0.258884, 0.253148, 935249297, 3612.618330
clang_Ofast,65536, 0.258476, 0.253548, 935239834, 3618.284245
clang_Ofast,65536, 0.258642, 0.253385, 935250862, 3616.000886
clang_Ofast,65536, 0.258562, 0.253463, 935476937, 3617.991748
clang_Ofast,65536, 0.258598, 0.253428, 935481478, 3617.515264
clang_Ofast,65536, 0.259884, 0.252174, 935497184, 3599.673901
clang_Ofast,65536, 0.259206, 0.252833, 935492665, 3609.064562
clang_Ofast,65536, 0.259043, 0.252993, 935176025, 3610.117361
clang_Ofast,65536, 0.258706, 0.253322, 935189452, 3614.873902
clang_Ofast,65536, 0.258278, 0.253742, 935141988, 3620.677655
clang_Ofast,65536, 0.258972, 0.253062, 935697398, 3613.121163
clang_Ofast,65536, 0.258744, 0.253285, 935681137, 3616.244012
clang_Ofast,65536, 0.258860, 0.253171, 935678696, 3614.606186
clang_Ofast,65536, 0.258991, 0.253043, 935698270, 3612.856382
clang_Ofast,65536, 0.259564, 0.252485, 935525770, 3604.223121
clang_Ofast,65536, 0.258635, 0.253392, 935518509, 3617.136884
clang_Ofast,65536, 0.258925, 0.253108, 935528111, 3613.124018
clang_Ofast,65536, 0.259014, 0.253021, 935543342, 3611.935247
clang_Ofast,65536, 0.258604, 0.253423, 935611891, 3617.937406
clang_Ofast,65536, 0.258729, 0.253299, 935631618, 3616.256627
clang_Ofast,65536, 0.258741, 0.253288, 935664354, 3616.226249
clang_Ofast,1048576, 4.133555, 0.253674, 14969624152, 3621.488678
clang_Ofast,1048576, 4.135266, 0.253569, 14969864488, 3620.049157
clang_Ofast,1048576, 4.139750, 0.253295, 14967934471, 3615.661129
clang_Ofast,1048576, 4.149634, 0.252691, 14968240708, 3607.123252
clang_Ofast,1048576, 4.138308, 0.253383, 14967482701, 3616.811769
clang_Ofast,1048576, 4.202012, 0.249541, 14970938015, 3562.801943
clang_Ofast,1048576, 4.140206, 0.253267, 14968763165, 3615.463464
clang_Ofast,1048576, 4.140528, 0.253247, 14968321891, 3615.075713
clang_Ofast,1048576, 4.136112, 0.253517, 14970692384, 3619.508575
clang_Ofast,1048576, 4.144080, 0.253030, 14968572525, 3612.037197
clang_Ofast,1048576, 4.136949, 0.253466, 14967397628, 3617.979369
clang_Ofast,1048576, 4.141768, 0.253171, 14967915174, 3613.895312
clang_Ofast,1048576, 4.136236, 0.253510, 14966115655, 3618.293435
clang_Ofast,1048576, 4.156327, 0.252284, 14970717239, 3601.910524
clang_Ofast,1048576, 4.138248, 0.253386, 14970713954, 3617.645818
clang_Ofast,1048576, 4.196173, 0.249889, 14967942399, 3567.046256
clang_Ofast,1048576, 4.157865, 0.252191, 14968944287, 3600.151168
clang_Ofast,1048576, 4.140121, 0.253272, 14974671606, 3616.964543
clang_Ofast,1048576, 4.140928, 0.253222, 14970179275, 3615.174559
clang_Ofast,1048576, 4.140387, 0.253256, 14969978684, 3615.599131
clang_Ofast,1048576, 4.138682, 0.253360, 14970354740, 3617.179465
clang_Ofast,1048576, 4.138672, 0.253361, 14967213479, 3616.429402
clang_Ofast,1048576, 4.136209, 0.253511, 14968544528, 3618.904207
clang_Ofast,1048576, 4.144782, 0.252987, 14967984848, 3611.284085
clang_Ofast,1048576, 4.139106, 0.253334, 14968353295, 3616.325010
clang_Ofast,1048576, 4.151413, 0.252583, 14968773196, 3605.706010
clang_Ofast,1048576, 4.134780, 0.253599, 14968114375, 3620.051205
clang_Ofast,1048576, 4.140079, 0.253274, 14969358492, 3615.717839
clang_Ofast,1048576, 4.141234, 0.253204, 14971766001, 3615.291236
clang_Ofast,1048576, 4.138865, 0.253349, 14972494614, 3617.536091
clang_Ofast,16777216, 66.493667, 0.252313, 239502952171, 3601.891168
clang_Ofast,16777216, 66.223143, 0.253344, 239499731413, 3616.556371
clang_Ofast,16777216, 66.175724, 0.253525, 239508160377, 3619.275229
clang_Ofast,16777216, 66.210544, 0.253392, 239499027938, 3617.233963
clang_Ofast,16777216, 66.232063, 0.253310, 239500975718, 3616.088134
clang_O0_lto,65536, 0.324154, 0.202176, 1944701947, 5999.323268
clang_O0_lto,65536, 0.327889, 0.199873, 1944768780, 5931.187598
clang_O0_lto,65536, 0.324231, 0.202128, 1944062797, 5995.919745
clang_O0_lto,65536, 0.324080, 0.202221, 1944069778, 5998.727643
clang_O0_lto,65536, 0.324036, 0.202249, 1943967594, 5999.238214
clang_O0_lto,65536, 0.323953, 0.202301, 1943834641, 6000.358888
clang_O0_lto,65536, 0.324138, 0.202186, 1943862772, 5997.029422
clang_O0_lto,65536, 0.338366, 0.193684, 1943947353, 5745.098868
clang_O0_lto,65536, 0.324194, 0.202151, 1944513666, 5998.000010
clang_O0_lto,65536, 0.324103, 0.202207, 1944586005, 5999.894561
clang_O0_lto,65536, 0.324119, 0.202197, 1944514268, 5999.379753
clang_O0_lto,65536, 0.324019, 0.202260, 1943903316, 5999.342576
clang_O0_lto,65536, 0.333571, 0.196468, 1944019222, 5827.898790
clang_O0_lto,65536, 0.325385, 0.201411, 1943860585, 5974.039703
clang_O0_lto,65536, 0.325269, 0.201483, 1942622679, 5972.362840
clang_O0_lto,65536, 0.323837, 0.202374, 1942712522, 5999.048305
clang_O0_lto,65536, 0.325157, 0.201552, 1942654603, 5974.516065
clang_O0_lto,65536, 0.325352, 0.201431, 1941832900, 5968.402495
clang_O0_lto,65536, 0.325117, 0.201576, 1941856248, 5972.787044
clang_O0_lto,65536, 0.324944, 0.201684, 1941826755, 5975.874421
clang_O0_lto,65536, 0.327501, 0.200109, 1943698558, 5934.934577
clang_O0_lto,65536, 0.325281, 0.201475, 1943751954, 5975.608879
clang_O0_lto,65536, 0.325298, 0.201465, 1943753966, 5975.304507
clang_O0_lto,65536, 0.325328, 0.201446, 1943428612, 5973.745630
clang_O0_lto,65536, 0.328257, 0.199648, 1943421073, 5920.420147
clang_O0_lto,65536, 0.325662, 0.201239, 1943423514, 5967.607027
clang_O0_lto,65536, 0.324681, 0.201848, 1943547372, 5986.030157
clang_O0_lto,65536, 0.323870, 0.202353, 1943511615, 6000.900723
clang_O0_lto,65536, 0.323751, 0.202427, 1943557243, 6003.247833
clang_O0_lto,65536, 0.324214, 0.202138, 1945475912, 6000.587303
