photons,time,pus,ins,ius
64, 0.000348, 0.183861, 2029851, 5831.401601
64, 0.000348, 0.184014, 2023651, 5818.439339
64, 0.000347, 0.184246, 2022884, 5823.578879
64, 0.000349, 0.183539, 2023212, 5802.160828
64, 0.000348, 0.184146, 2023737, 5822.865321
64, 0.000386, 0.165872, 2023651, 5244.793753
64, 0.000378, 0.169424, 2023352, 5356.331872
64, 0.000447, 0.143206, 2023807, 4528.448533
64, 0.000346, 0.184758, 2023345, 5841.067878
64, 0.000348, 0.183966, 2029851, 5834.750164
64, 0.000390, 0.164178, 2038034, 5228.135421
64, 0.000349, 0.183502, 2029851, 5820.026530
64, 0.000348, 0.183860, 2023298, 5812.552668
64, 0.000345, 0.185776, 2023408, 5873.440099
64, 0.000343, 0.186681, 2023345, 5901.888699
64, 0.000406, 0.157628, 2024364, 4985.868676
64, 0.000491, 0.130349, 2023073, 4120.395513
64, 0.000347, 0.184449, 2023690, 5832.294840
64, 0.000661, 0.096823, 2024364, 3062.572931
64, 0.000348, 0.184120, 2029851, 5839.619849
64, 0.000350, 0.182904, 2023212, 5782.092563
64, 0.000399, 0.160445, 2031561, 5093.034202
64, 0.000348, 0.183845, 2023212, 5811.823568
64, 0.000348, 0.183660, 2023345, 5806.357182
64, 0.000348, 0.183691, 2023972, 5809.150107
64, 0.000348, 0.183956, 2023972, 5817.516304
64, 0.000347, 0.184199, 2023173, 5822.919916
64, 0.000349, 0.183597, 2023658, 5805.261697
64, 0.000347, 0.184380, 2029851, 5847.861294
64, 0.000406, 0.157461, 2034794, 5006.257517
64, 0.000349, 0.183639, 2024364, 5808.629374
64, 0.000467, 0.136969, 2049259, 4385.694105
64, 0.000350, 0.183087, 2023541, 5788.818342
64, 0.000379, 0.169075, 2031441, 5366.657763
64, 0.000350, 0.182982, 2024364, 5787.849635
64, 0.000348, 0.183977, 2023408, 5816.564723
64, 0.000347, 0.184630, 2024364, 5839.958662
64, 0.000347, 0.184337, 2029851, 5846.512243
64, 0.000345, 0.185271, 2029851, 5876.129920
64, 0.000424, 0.150883, 2023345, 4770.117798
64, 0.000345, 0.185459, 2023298, 5863.103424
64, 0.000349, 0.183203, 2023635, 5792.737252
64, 0.000400, 0.160112, 2029985, 5078.518431
64, 0.000350, 0.183035, 2024066, 5788.670013
64, 0.000348, 0.183829, 2023800, 5813.014992
64, 0.000348, 0.183807, 2023173, 5810.522357
64, 0.000348, 0.184083, 2024364, 5822.664409
64, 0.000356, 0.179523, 2023345, 5675.588872
64, 0.000347, 0.184630, 2029851, 5855.787758
64, 0.000344, 0.185933, 2023059, 5877.400274
64, 0.000348, 0.184072, 2023807, 5820.727079
64, 0.000346, 0.184731, 2023173, 5839.731362
64, 0.000348, 0.183844, 2023173, 5811.695989
64, 0.000346, 0.184874, 2023345, 5844.752827
64, 0.000348, 0.184014, 2023345, 5817.551733
64, 0.000347, 0.184263, 2024364, 5828.355255
64, 0.000350, 0.182899, 2023345, 5782.303369
64, 0.000348, 0.183787, 2029851, 5829.054436
64, 0.000346, 0.184763, 2023562, 5841.859238
