photons,time,pus,ins,ius
64, 0.000208, 0.307648, 1357753, 6526.717641
64, 0.000205, 0.311525, 1364627, 6642.430585
64, 0.000196, 0.327349, 1357753, 6944.665100
64, 0.000195, 0.327399, 1357753, 6945.740407
64, 0.000195, 0.329015, 1357753, 6980.009445
64, 0.000205, 0.311602, 1357753, 6610.604086
64, 0.000195, 0.327399, 1364588, 6980.689001
64, 0.000194, 0.330135, 1357753, 7003.784107
64, 0.000205, 0.311754, 1357753, 6613.827988
64, 0.000197, 0.324823, 1357753, 6891.092968
64, 0.000203, 0.314883, 1357753, 6680.212350
64, 0.000197, 0.325186, 1357753, 6898.788742
64, 0.000205, 0.312271, 1357753, 6624.797764
64, 0.000205, 0.311466, 1357753, 6607.712747
64, 0.000355, 0.180302, 1357753, 3825.091327
64, 0.000195, 0.327517, 1357753, 6948.239714
64, 0.000293, 0.218318, 1357753, 4631.596918
64, 0.000196, 0.326397, 1357753, 6924.478223
64, 0.000278, 0.230564, 1364627, 4916.145224
64, 0.000204, 0.313571, 1357753, 6652.382069
64, 0.000205, 0.312118, 1357753, 6621.548124
64, 0.000195, 0.328323, 1357753, 6965.336067
64, 0.000194, 0.330204, 1357753, 7005.231222
64, 0.000203, 0.315519, 1357753, 6693.707852
64, 0.000195, 0.327416, 1357753, 6946.104433
64, 0.000206, 0.311057, 1364627, 6632.448411
64, 0.000204, 0.313096, 1364627, 6675.932742
64, 0.000196, 0.327299, 1357753, 6943.606661
64, 0.000208, 0.308033, 1357753, 6534.880006
64, 0.000194, 0.330629, 1357753, 7014.263946
64, 0.000205, 0.312638, 1364588, 6665.962445
64, 0.000253, 0.253394, 1357753, 5375.728929
64, 0.000197, 0.324939, 1357753, 6893.553095
64, 0.000194, 0.330663, 1357753, 7014.989596
64, 0.000194, 0.330459, 1357753, 7010.654805
64, 0.000195, 0.328087, 1357753, 6960.331254
64, 0.000204, 0.313756, 1364588, 6689.808367
64, 0.000215, 0.297012, 1357753, 6301.073317
64, 0.000293, 0.218229, 1357753, 4629.699545
64, 0.000245, 0.261417, 1357753, 5545.922973
64, 0.000197, 0.324478, 1357753, 6883.771866
64, 0.000194, 0.329405, 1364588, 7023.469842
64, 0.000203, 0.315613, 1357753, 6695.690754
64, 0.000334, 0.191778, 1364588, 4089.022122
64, 0.000194, 0.330204, 1357753, 7005.231222
64, 0.000203, 0.314527, 1357753, 6672.660287
64, 0.000206, 0.310453, 1357753, 6586.234517
64, 0.000196, 0.326098, 1357753, 6918.136418
64, 0.000210, 0.304196, 1357753, 6453.478037
64, 0.000196, 0.327248, 1357753, 6942.532014
64, 0.000204, 0.313158, 1357753, 6643.605819
64, 0.000205, 0.312226, 1357753, 6623.834575
64, 0.000196, 0.327132, 1357753, 6940.069848
64, 0.000204, 0.314373, 1357753, 6669.378788
64, 0.000193, 0.330954, 1357753, 7021.155231
64, 0.000196, 0.326565, 1357753, 6928.032081
64, 0.000294, 0.217413, 1357753, 4612.401018
64, 0.000196, 0.327182, 1357753, 6941.127209
64, 0.000203, 0.314805, 1357753, 6678.559832
64, 0.000226, 0.283537, 1364627, 6045.662881
64, 0.000196, 0.326381, 1357753, 6924.132903
64, 0.000256, 0.250019, 1364627, 5330.989386
64, 0.000196, 0.327148, 1357753, 6940.416759
64, 0.000205, 0.311557, 1357753, 6609.645020
64, 0.000194, 0.329235, 1357753, 6984.674489
64, 0.000196, 0.326381, 1364602, 6959.060748
64, 0.000206, 0.310650, 1357753, 6590.402794
64, 0.000359, 0.178263, 1357753, 3781.829032
64, 0.000208, 0.307456, 1364627, 6555.666789
64, 0.000194, 0.329982, 1357753, 7000.538688
64, 0.000206, 0.310951, 1364627, 6630.197555
64, 0.000204, 0.314157, 1357753, 6664.805343
64, 0.000196, 0.326981, 1357753, 6936.866691
64, 0.000193, 0.330852, 1357753, 7018.991802
64, 0.000217, 0.295352, 1364627, 6297.576327
64, 0.000196, 0.327014, 1364627, 6972.699813
64, 0.000231, 0.276948, 1357753, 5875.429442
64, 0.000203, 0.314774, 1357753, 6677.902112
64, 0.000205, 0.312944, 1357753, 6639.067641
64, 0.000194, 0.329386, 1357753, 6987.888466
64, 0.000204, 0.313925, 1364627, 6693.605800
64, 0.000196, 0.326897, 1357753, 6935.084771
64, 0.000204, 0.314250, 1364627, 6700.523528
64, 0.000196, 0.327115, 1357753, 6939.706455
64, 0.000225, 0.285027, 1357753, 6046.819894
64, 0.000205, 0.312744, 1357753, 6634.837598
64, 0.000205, 0.312759, 1357753, 6635.154664
64, 0.000206, 0.310484, 1364627, 6620.222175
64, 0.000196, 0.327199, 1364627, 6976.633967
64, 0.000205, 0.311541, 1357753, 6609.315405
64, 0.000204, 0.313755, 1357753, 6656.269811
64, 0.000204, 0.314342, 1357753, 6668.722876
64, 0.000204, 0.314049, 1364627, 6696.251827
64, 0.000206, 0.310544, 1357753, 6588.154246
64, 0.000341, 0.187584, 1357753, 3979.582252
64, 0.000206, 0.310002, 1357753, 6576.667461
64, 0.000208, 0.308241, 1357753, 6539.291484
64, 0.000209, 0.306264, 1357753, 6497.353520
64, 0.000296, 0.216545, 1357753, 4593.985977
64, 0.000239, 0.267335, 1357753, 5671.489331
64, 0.000204, 0.314203, 1357753, 6665.780485
64, 0.000205, 0.312485, 1364588, 6662.703924
64, 0.000206, 0.310738, 1364588, 6625.466125
64, 0.000205, 0.311813, 1357753, 6615.088414
64, 0.000204, 0.313862, 1357753, 6658.549897
64, 0.000205, 0.311618, 1357753, 6610.933830
64, 0.000295, 0.217000, 1357753, 4603.625688
64, 0.000204, 0.314388, 1357753, 6669.714421
64, 0.000212, 0.302415, 1364588, 6447.988911
64, 0.000204, 0.313572, 1357753, 6652.397246
64, 0.000205, 0.311557, 1357753, 6609.645020
64, 0.000205, 0.311980, 1357753, 6618.632182
64, 0.000205, 0.311678, 1357753, 6612.223142
64, 0.000204, 0.313893, 1357753, 6659.203809
64, 0.000352, 0.181586, 1357753, 3852.320924
64, 0.000205, 0.312241, 1357753, 6624.150591
64, 0.000234, 0.273762, 1393304, 5959.890679
64, 0.000409, 0.156407, 1357753, 3318.147421
64, 0.000214, 0.299555, 1357753, 6355.032291
64, 0.000206, 0.310453, 1357753, 6586.234517
64, 0.000205, 0.311466, 1357753, 6607.712747
64, 0.000204, 0.313709, 1357753, 6655.297449
64, 0.000294, 0.217731, 1357753, 4619.138045
64, 0.000206, 0.310182, 1364627, 6613.782619
64, 0.000211, 0.303260, 1357753, 6433.627973
64, 0.000204, 0.314234, 1357753, 6666.435819
64, 0.000206, 0.310906, 1357753, 6595.829447
64, 0.000212, 0.301432, 1363222, 6420.611233
64, 0.000209, 0.306910, 1359469, 6519.293564
64, 0.000205, 0.312882, 1357753, 6637.752728
64, 0.000205, 0.311587, 1364627, 6643.755780
64, 0.000205, 0.312683, 1357753, 6633.539452
64, 0.000205, 0.312851, 1357753, 6637.103022
64, 0.000204, 0.314327, 1357753, 6668.402593
64, 0.000205, 0.312867, 1357753, 6637.435414
64, 0.000204, 0.314357, 1357753, 6669.058443
64, 0.000204, 0.314293, 1357753, 6667.701130
64, 0.000204, 0.313508, 1357753, 6651.046706
64, 0.000206, 0.310348, 1357753, 6584.003680
64, 0.000204, 0.313571, 1357753, 6652.382069
64, 0.000205, 0.311527, 1357753, 6609.000804
64, 0.000205, 0.312226, 1357753, 6623.834575
64, 0.000206, 0.311268, 1357753, 6603.507597
64, 0.000205, 0.312912, 1364588, 6671.820630
64, 0.000207, 0.309927, 1357753, 6575.065769
64, 0.000207, 0.308671, 1357753, 6548.426460
64, 0.000198, 0.323985, 1357753, 6873.305373
64, 0.000293, 0.218192, 1364627, 4652.348259
64, 0.000205, 0.311967, 1357753, 6618.346738
64, 0.000204, 0.313464, 1357753, 6650.106204
64, 0.000205, 0.312089, 1357753, 6620.931654
64, 0.000205, 0.312835, 1357753, 6636.770663
64, 0.000205, 0.311738, 1364627, 6646.980619
64, 0.000203, 0.315751, 1357753, 6698.628837
64, 0.000207, 0.309897, 1357753, 6574.428275
64, 0.000205, 0.311647, 1357753, 6611.563431
64, 0.000215, 0.298340, 1364588, 6361.111351
64, 0.000197, 0.324264, 1364627, 6914.052335
64, 0.000197, 0.324132, 1357753, 6876.433869
64, 0.000206, 0.310800, 1357753, 6593.592107
64, 0.000206, 0.311072, 1357753, 6599.367542
64, 0.000205, 0.311830, 1357753, 6615.433614
64, 0.000204, 0.314219, 1357753, 6666.115756
64, 0.000313, 0.204735, 1357753, 4343.422218
64, 0.000205, 0.311739, 1357753, 6613.512957
64, 0.000205, 0.312775, 1357753, 6635.486861
64, 0.000204, 0.313848, 1357753, 6658.260999
64, 0.000204, 0.313618, 1357753, 6653.368761
64, 0.000205, 0.311466, 1357753, 6607.712747
64, 0.000206, 0.311027, 1357753, 6598.411733
64, 0.000204, 0.313756, 1357753, 6656.300202
64, 0.000210, 0.304951, 1357753, 6469.501046
64, 0.000203, 0.315116, 1357753, 6685.144159
64, 0.000205, 0.312653, 1357753, 6632.890570
64, 0.000204, 0.313664, 1357753, 6654.340558
64, 0.000204, 0.313096, 1357753, 6642.304240
64, 0.000204, 0.313941, 1357753, 6660.222953
64, 0.000203, 0.314898, 1364627, 6714.355817
64, 0.000203, 0.315085, 1357753, 6684.485142
64, 0.000203, 0.314682, 1364627, 6709.743834
64, 0.000204, 0.314033, 1364627, 6695.915222
64, 0.000204, 0.314003, 1357753, 6661.531564
64, 0.000206, 0.310982, 1357753, 6597.441273
64, 0.000203, 0.315240, 1357753, 6687.781527
64, 0.000204, 0.314373, 1364627, 6703.144362
64, 0.000203, 0.315333, 1357753, 6689.760918
64, 0.000208, 0.307589, 1364039, 6555.672436
64, 0.000196, 0.327265, 1357753, 6942.895704
64, 0.000206, 0.310317, 1357753, 6583.349587
64, 0.000194, 0.330389, 1357753, 7009.171750
64, 0.000289, 0.221683, 1357753, 4702.985691
64, 0.000195, 0.328272, 1357753, 6964.254684
64, 0.000205, 0.312271, 1364627, 6658.337635
64, 0.000211, 0.303966, 1402498, 6661.111441
64, 0.000210, 0.304269, 1402498, 6667.762200
64, 0.000210, 0.305023, 1402498, 6684.291580
64, 0.000199, 0.320882, 1402498, 7031.821182
64, 0.000210, 0.304052, 1402498, 6663.012409
64, 0.000211, 0.303721, 1402498, 6655.753312
64, 0.000201, 0.319059, 1402498, 6991.859861
64, 0.000211, 0.303577, 1409333, 6685.013589
64, 0.000200, 0.319952, 1402498, 7011.440800
64, 0.000216, 0.296064, 1409372, 6519.746681
64, 0.000211, 0.303807, 1402498, 6657.636506
64, 0.000214, 0.298800, 1402498, 6547.908606
64, 0.000200, 0.319728, 1402498, 7006.531215
64, 0.000210, 0.304067, 1402498, 6663.336714
64, 0.000236, 0.270968, 1402498, 5938.009442
64, 0.000201, 0.318646, 1402498, 6982.814513
64, 0.000211, 0.303749, 1402498, 6656.371117
64, 0.000200, 0.319600, 1402498, 7003.728825
64, 0.000209, 0.305825, 1409333, 6734.518545
64, 0.000200, 0.320353, 1402498, 7020.216867
64, 0.000212, 0.302258, 1402498, 6623.682718
64, 0.000200, 0.319760, 1402498, 7007.232164
64, 0.000201, 0.318916, 1402498, 6988.728623
64, 0.000210, 0.304515, 1402498, 6673.154475
64, 0.000200, 0.319441, 1402498, 7000.245257
64, 0.000209, 0.305664, 1402498, 6698.339830
64, 0.000201, 0.318803, 1402498, 6986.264544
64, 0.000405, 0.157993, 1402498, 3462.272830
64, 0.000202, 0.316096, 1402498, 6926.942489
64, 0.000250, 0.256420, 1409372, 5646.742807
64, 0.000303, 0.211192, 1402498, 4628.077128
64, 0.000200, 0.319425, 1402498, 6999.887330
64, 0.000207, 0.308567, 1402498, 6761.953080
64, 0.000243, 0.263548, 1408640, 5800.691025
64, 0.000201, 0.319170, 1409372, 7028.592551
64, 0.000211, 0.303966, 1402498, 6661.111441
64, 0.000199, 0.322207, 1402498, 7060.851523
64, 0.000200, 0.319840, 1402498, 7008.976992
64, 0.000199, 0.321108, 1409372, 7071.255269
64, 0.000204, 0.313972, 1402498, 6880.387628
64, 0.000208, 0.307263, 1415892, 6797.685932
64, 0.000201, 0.318060, 1402498, 6969.983804
64, 0.000213, 0.300752, 1402498, 6590.679172
64, 0.000199, 0.320866, 1402498, 7031.476434
64, 0.000209, 0.305986, 1402498, 6705.378659
64, 0.000201, 0.319106, 1402498, 6992.898819
64, 0.000211, 0.303045, 1402498, 6640.931017
64, 0.000200, 0.319440, 1402498, 7000.228987
64, 0.000210, 0.304038, 1402498, 6662.702875
64, 0.000199, 0.321431, 1402498, 7043.842795
64, 0.000200, 0.319696, 1402498, 7005.830408
64, 0.000330, 0.193963, 1402498, 4250.507380
64, 0.000201, 0.318741, 1402498, 6984.903561
64, 0.000204, 0.313649, 1402498, 6873.306164
64, 0.000201, 0.319123, 1402498, 6993.272270
64, 0.000204, 0.314172, 1409333, 6918.328301
64, 0.000209, 0.305839, 1402498, 6702.155665
64, 0.000200, 0.319553, 1402498, 7002.686647
64, 0.000200, 0.319441, 1409333, 7034.360583
64, 0.000211, 0.303591, 1416556, 6719.586771
64, 0.000200, 0.319569, 1402498, 7003.044860
64, 0.000245, 0.260916, 1433352, 5843.502460
64, 0.000201, 0.318392, 1402498, 6977.249821
64, 0.000208, 0.307353, 1402498, 6735.338957
64, 0.000200, 0.320655, 1402498, 7026.850236
64, 0.000213, 0.300230, 1402498, 6579.247893
64, 0.000199, 0.320979, 1402498, 7033.939660
64, 0.000200, 0.319585, 1402498, 7003.386826
64, 0.000353, 0.181514, 1402498, 3977.703510
64, 0.000200, 0.319824, 1402498, 7008.634481
64, 0.000211, 0.303087, 1402498, 6641.868292
64, 0.000234, 0.273469, 1409333, 6022.013729
64, 0.000206, 0.311390, 1402498, 6823.816466
64, 0.000199, 0.322142, 1402498, 7059.428234
64, 0.000200, 0.319888, 1402498, 7010.037359
64, 0.000210, 0.304356, 1409372, 6702.356704
64, 0.000200, 0.320802, 1402498, 7030.064962
64, 0.000216, 0.296915, 1402498, 6506.603127
64, 0.000199, 0.321721, 1402498, 7050.207330
64, 0.000211, 0.303174, 1402498, 6643.758292
64, 0.000199, 0.321899, 1402498, 7054.104270
64, 0.000208, 0.307441, 1409372, 6770.303672
64, 0.000207, 0.308970, 1402498, 6770.785001
64, 0.000214, 0.299289, 1402498, 6558.631241
64, 0.000210, 0.305300, 1409333, 6722.954687
64, 0.000211, 0.303720, 1409333, 6688.174994
64, 0.000211, 0.303346, 1409372, 6680.122814
64, 0.000210, 0.304096, 1402498, 6663.970673
64, 0.000403, 0.158659, 1402498, 3476.865302
64, 0.000199, 0.321253, 1402498, 7039.940726
64, 0.000303, 0.211472, 1409333, 4656.792922
64, 0.000200, 0.319425, 1402498, 6999.887330
64, 0.000210, 0.304342, 1402498, 6669.356815
64, 0.000215, 0.297550, 1402498, 6520.520633
64, 0.000211, 0.303289, 1402498, 6646.279965
64, 0.000210, 0.304154, 1402498, 6665.238953
64, 0.000200, 0.319712, 1402498, 7006.172645
64, 0.000210, 0.304385, 1402498, 6670.302131
64, 0.000209, 0.306675, 1409372, 6753.414132
64, 0.000215, 0.298215, 1409333, 6566.941737
64, 0.000200, 0.320016, 1409372, 7047.216541
64, 0.000211, 0.302886, 1402498, 6637.462472
64, 0.000239, 0.267502, 1402498, 5862.054477
64, 0.000211, 0.303462, 1402498, 6650.066066
64, 0.000201, 0.317792, 1402498, 6964.101362
64, 0.000200, 0.319297, 1402498, 6997.090250
64, 0.000204, 0.314342, 1402498, 6888.491865
64, 0.000206, 0.310619, 1402498, 6806.913769
64, 0.000218, 0.293767, 1402498, 6437.622147
64, 0.000210, 0.304820, 1402498, 6679.844132
64, 0.000200, 0.319489, 1402498, 7001.286708
64, 0.000201, 0.318567, 1402498, 6981.082684
64, 0.000199, 0.320995, 1402498, 7034.301079
64, 0.000210, 0.304153, 1402498, 6665.224203
64, 0.000206, 0.310921, 1408156, 6841.022681
64, 0.000211, 0.303447, 1402498, 6649.743052
64, 0.000204, 0.314419, 1409372, 6923.964412
64, 0.000380, 0.168319, 1402498, 3688.550345
64, 0.000200, 0.319345, 1402498, 6998.147023
64, 0.000210, 0.304979, 1402498, 6683.327463
64, 0.000198, 0.323037, 1409379, 7113.772082
64, 0.000210, 0.305096, 1402498, 6685.879269
64, 0.000209, 0.306543, 1402498, 6717.597421
64, 0.000210, 0.304298, 1402498, 6668.397002
64, 0.000210, 0.304486, 1409333, 6705.036936
64, 0.000210, 0.304428, 1402498, 6671.247716
64, 0.000209, 0.306059, 1402498, 6706.991318
64, 0.000199, 0.321752, 1402498, 7050.884032
64, 0.000259, 0.247028, 1408860, 5437.934850
64, 0.000211, 0.303618, 1402498, 6653.503703
64, 0.000212, 0.301873, 1409372, 6647.667683
64, 0.000198, 0.322450, 1402498, 7066.185681
64, 0.000201, 0.318139, 1402498, 6971.710130
64, 0.000209, 0.305825, 1409372, 6734.704907
64, 0.000202, 0.317492, 1402498, 6957.521591
64, 0.000211, 0.303231, 1402498, 6645.018889
64, 0.000206, 0.310589, 1402498, 6806.252322
64, 0.000200, 0.319824, 1402498, 7008.634481
64, 0.000210, 0.304123, 1402498, 6664.560511
